"user.id","age"
3812,17
3815,23
3817,27
3823,23
3829,17
3832,27
3833,17
3834,16.8656122674858
3836,24.9587516784375
3837,16.2820736375874
3845,17
3850,17
3854,27
3855,33.8171305672014
3857,16.0791820025764
3859,25.3331856049269
3862,23
3869,27
3870,13.7224258112301
3876,26.2925503737071
3880,25.6667622986474
3883,15.2872447925429
3886,33
3890,26.6857593393089
3891,23
3895,27
3898,26.1481181434324
3900,14.0473696144717
3901,14.4463953486844
3906,16.6198346636333
3909,23
3911,14.8225526169731
3913,23
3917,27
3919,23
3923,15.3544979211298
3924,17
3933,23
3935,23
3939,17
3942,17
3944,27
3948,27
3949,16.4625306092945
3950,23
3956,23.79167454474
3960,17
3962,24.8973520127366
3964,27
3966,27
3967,17
3968,26.217329370274
3973,26.7635346689539
3977,24.5913806719753
3982,23
3984,23.4844513429086
3985,25.4146913208435
3988,17
3989,27
3990,15.9875396735613
3991,23
3998,17
4003,16.6837355602381
4004,25.4342401895917
4008,26.7245700366924
4009,25.0688298612129
4013,26.7200751774625
4016,23
4025,26.3058352617276
4027,17
4028,17
4031,17
4032,23
4034,14.308167525259
4038,17
4039,15.3720068941064
4042,17
4047,23
4048,27
4051,23
4052,23.7394423610092
4054,23
4056,23.730703389283
4057,26.948494734624
4061,24.6857606885201
4064,16.9382217014978
4065,17
4072,23
4073,14.2783909042733
4074,25.7131410206577
4076,17
4082,23.5761295198517
4084,27
4085,23.7126227021245
4086,27
4087,17
4092,17
4093,25.1490457460008
4094,23
4096,23
4101,25.3530606358685
4111,15.2868931084948
4115,24.4501775035749
4118,23
4122,23.6898426673061
4123,33
4126,17
4130,26.349566618163
4134,27
4140,17
4147,23
4149,23
4150,24.0605845703796
4155,14.7007734248981
4156,17
4159,16.716744397095
4160,17
4162,23
4171,25.6959163126183
4175,24.3989363201734
4176,15.620233564315
4180,24.5188207446606
4183,24.4113362432139
4188,26.6582143374958
4195,26.4417038613127
4199,23
4202,25.7315069030645
4205,27
4206,23
4208,15.4036377222472
4209,23.5575917110437
4213,15.4635351072832
4214,15.7769733810139
4215,17
4219,17
4228,17
4234,17
4236,14.8275709308393
4244,15.3573182928659
4248,23
4249,24.3967912597744
4250,17
4254,14.8546112755756
4256,17
4258,24.2350201884788
4259,24.3762488800335
4262,26.6859292886044
4264,27
4265,23.5065993485522
4270,23.7981246721502
4271,16.3122332812204
4272,14.9963819841218
4278,24.7568675290543
4281,16.3166018591315
4282,27
4284,17
4285,26.3402331931164
4286,33
4287,17
4288,24.6783560503372
4297,17
4298,23.8671549219785
4300,15.44228527995
4301,23
4308,17
4316,25.6301197928227
4320,23
4323,23
4325,27
4335,23.1273610200194
4338,26.2456980202775
4340,17
4341,17
4342,13.1186541791028
4346,17
4349,16.36207669253
4357,27
4358,27
4359,27
4360,25.5610635954913
4366,23.2811495273959
4367,27
4370,25.3961506957051
4371,14.2201476386862
4372,17
4377,27
4380,15.8537474469411
4382,23.7244792243747
4386,23
4390,17
4395,27
4396,14.9210219972897
4399,15.3360325454838
4408,17
4410,24.3929103292374
4412,13.5875411518515
4413,16.5409956509069
4414,23
4419,27
4420,23
4421,16.1076303836767
4423,23.9472968967431
4425,23
4426,17
4428,23
4430,33
4431,26.6922404641042
4433,17
4434,17
4437,26.7403337980122
4438,23
4441,23.8729208403564
4443,23
4451,23
4453,14.6695467510747
4455,23.4577880895243
4457,15.3053992913494
4458,25.6654549760778
4459,16.534194380567
4465,13.8613824922272
4467,23
4470,23
4471,17
4475,23.9178563653726
4480,23.2401884462381
4481,27
4486,14.6916871139265
4495,15.7765669832445
4496,15.1430725301756
4497,16.8928560425217
4503,23
4513,23.1710022882229
4515,27
4517,23
4518,16.6262366902594
4520,17
4521,23
4522,16.2390559219399
4526,14.7954475394954
4531,27
4533,17
4539,23
4541,24.8577657746917
4547,27
4549,27
4559,23
4560,23
4564,23
4566,15.541373700257
4571,23
4572,16.0571357479549
4575,26.4097264247628
4576,16.6783495668164
4579,17
4582,17
4585,25.8609402524352
4588,24.1046393070415
4590,15.0314118143832
4597,23
4601,23
4603,17
4606,17
4609,17
4611,23.0346363727927
4615,23.098292780971
4618,14.5744419554278
4621,23.0361207769346
4622,23
4625,16.8649438048566
4626,25.1315719828952
4629,23
4631,23
4635,25.5665746980525
4638,26.8877737764087
4641,17
4642,17
4649,17
4650,27
4653,16.2316255995401
4660,23
4664,17
4668,25.9787066164052
4669,15.9324135166202
4674,17
4675,27
4676,23
4681,17
4686,13.1181056434929
4687,23
4691,34.0942540153717
4692,24.7753086652869
4695,16.9744339420695
4696,17
4704,16.400342087593
4705,23.6410067457031
4707,17
4711,25.8404646606689
4715,14.3679408959298
4716,26.1062369712549
4720,26.4705054137257
4724,26.4227331988566
4726,13.0020234287347
4727,23
4729,17
4731,26.9027307191027
4733,17
4742,27
4743,24.5019602434098
4746,14.8911258576936
4747,15.7849679367376
4755,15.9526200996594
4758,27
4761,25.7257306004926
4770,17
4772,25.4189286417613
4777,16.838577001427
4778,27
4783,23.54183916672
4789,26.4679383080946
4794,17
4797,24.3240557472631
4800,27
4809,26.2579939992091
4812,17
4820,23.2478338288799
4825,17
4826,23
4828,23
4831,26.9456636516307
4832,23
4833,17
4836,26.6114010492375
4840,23
4842,16.1566298908475
4843,23
4846,13.3993167526444
4848,25.8625120265559
4850,14.9483198566024
4851,17
4856,15.0732412169974
4859,24.0065225516854
4860,17
4861,15.5664206482735
4864,17
4870,26.5775966737759
4871,24.5699167268392
4874,17
4876,26.5407075878667
4878,25.6933731394703
4881,27
4883,23
4884,23
4888,15.8969609104465
4890,16.5884101737138
4894,15.5931331040388
4897,27
4903,15.5515242666459
4905,23.7891908668268
4906,17
4909,25.0627814307414
4912,23
4914,27
4915,25.2237760434385
4917,23
4921,17
4922,23
4923,14.5233169605558
4927,27
4929,23
4931,17
4932,25.2308940254586
4936,25.9681812303596
4937,27
4947,27
4948,27
4951,24.7778391522036
4955,23
4956,17
4959,23.0406574404323
4960,27
4962,17
4965,17
4968,17
4972,23
4974,25.8191144301584
4976,17
4979,23
4981,23.6844689155076
4988,25.50264766169
4993,23
5005,27
5016,17
5017,27
5019,15.8891609018713
5020,27
5021,16.3795926924267
5023,25.1669099185237
5036,23
5038,15.3734124087918
5039,14.6112116441018
5042,23
5047,14.5718406818355
5052,23
5054,17
5058,26.3907747545973
5059,23
5062,23
5063,16.2261139276994
5067,25.3977952180386
5073,24.8700615425023
5077,25.626948542927
5078,15.9746877098463
5079,17
5080,17
5083,23
5092,25.5537135749231
5095,26.2248208310282
5100,16.219329458281
5102,24.5746349717687
5105,23
5110,23.3594612493756
5111,17
5112,23
5113,17
5122,13.1848278047205
5124,26.0734196809996
5127,23.5834714047498
5128,27
5129,23.6708361051093
5136,24.4641376212422
5141,15.1592212782427
5143,23
5144,17
5145,17
5150,24.1868228455614
5153,17
5157,27
5164,23
5168,23
5172,16.5211733478015
5173,15.4165303022641
5177,36.6204888080602
5182,17
5184,15.844545541946
5192,17
5193,17
5194,14.9249989636287
5197,27
5202,23
5206,17
5208,17
5209,23.2094830274395
5212,25.8876214432683
5213,17
5214,25.7815784438234
5218,26.3420763148743
5222,17
5224,24.0634284696038
5227,23
5228,33
5244,24.5428150001084
5250,27
5251,17
5252,23
5257,23.2690769367742
5258,23.906641348272
5265,24.498362516462
5268,17
5270,17
5277,23.8623786454292
5278,26.4885767434603
5279,17
5281,25.4953721599604
5283,26.3917701450974
5291,25.4736361224561
5295,26.3103763232224
5298,27
5302,23.4950470312985
5304,17
5307,17
5314,17
5319,16.524577210163
5320,14.4227241975714
5324,23.1556801116774
5329,25.8125166969165
5331,23.7836076899362
5336,26.2047468685608
5338,23
5339,15.8246647713161
5341,33
5344,23.6371056047764
5345,26.1753327047885
5348,27
5351,14.5745652503667
5357,23.6491823657537
5362,24.1848355867878
5364,23.0009346289277
5367,27
5368,25.1928538004011
5369,17
5371,27
5374,17
5378,17
5381,17
5383,27
5386,23
5388,33
5389,17
5391,15.9594139147097
5392,23
5397,27
5398,23.4803869138049
5403,23
5406,27
5408,23
5410,27
5411,23
5412,17
5413,23
5416,23
5418,23.412069036307
5420,23
5426,23.6959262182363
5427,26.209656846362
5432,17
5435,15.115233246275
5439,26.355874904754
5442,17
5443,23
5450,23
5451,15.2418239544495
5455,17
5466,17
5467,14.9809006928126
5471,13.5686845751291
5473,25.1443126247658
5475,23
5478,17
5479,23
5480,27
5483,16.8495929771139
5484,17
5487,13.9659060421514
5489,17
5491,15.0015110404909
5495,14.8138246917797
5500,17
5501,26.1725281229956
5507,13.5284837635934
5510,27
5512,15.4499418404079
5515,23.4373817603186
5516,17
5521,15.501839710448
5524,17
5527,17
5528,15.5973597340151
5530,23
5537,27
5538,24.0642841534191
5540,23
5543,23
5545,33
5546,17
5554,23
5555,25.5129714231794
5557,17
5560,23
5561,23
5568,17
5569,23.0171691381215
5570,23
5573,27
5579,23
5584,23
5585,26.0399569084384
5587,16.2366999311858
5589,23
5590,23
5592,16.6402978644685
5593,23
5596,15.4638117005127
5597,27
5598,23
5606,27
5609,17
5610,15.7894799487017
5611,23
5613,23
5614,23
5615,17
5617,16.2605240363104
5618,17
5621,14.2701312083687
5627,25.4783389253746
5629,23
5630,14.6963259073377
5634,17
5640,17
5646,17
5647,27
5649,17
5655,17
5660,23
5661,23
5665,23
5670,25.184737648581
